frame,time_sec,x_pixel,y_pixel,x_mm,y_mm,distance_from_center_mm,current_zone,in_arena,on_feeder,transition_event,tag_type,bee_id,trial_outcome
8827,147.12,1180.0,803.0,246.45,-386.33,458.25,Exited,False,False,,auto,R13,Went back
8837,147.28,1185.0,807.0,251.79,-390.6,464.72,Exited,False,False,,auto,R13,Went back
8847,147.45,1195.0,803.0,262.46,-386.33,467.05,Exited,False,False,,auto,R13,Went back
8857,147.62,1204.0,800.0,272.07,-383.13,469.9,Exited,False,False,,auto,R13,Went back
8867,147.78,1217.0,802.0,285.95,-385.26,479.78,Exited,False,False,,auto,R13,Went back
8877,147.95,1227.0,802.0,296.62,-385.26,486.22,Exited,False,False,,auto,R13,Went back
8887,148.12,1237.0,799.0,307.29,-382.06,490.3,Exited,False,False,,auto,R13,Went back
8897,148.28,1245.0,793.0,315.83,-375.66,490.78,Exited,False,False,,auto,R13,Went back
8907,148.45,1253.0,788.0,324.37,-370.32,492.29,Exited,False,False,,auto,R13,Went back
8917,148.62,1263.0,781.0,335.04,-362.85,493.87,Exited,False,False,,auto,R13,Went back
8927,148.78,1270.0,775.0,342.51,-356.45,494.34,Exited,False,False,,auto,R13,Went back
8937,148.95,1278.0,770.0,351.05,-351.11,496.5,Exited,False,False,,auto,R13,Went back
8947,149.12,1286.0,766.0,359.59,-346.84,499.6,Exited,False,False,,auto,R13,Went back
8957,149.28,1297.0,764.0,371.33,-344.7,506.66,Exited,False,False,,auto,R13,Went back
8967,149.45,1304.0,758.0,378.8,-338.3,507.88,Exited,False,False,,auto,R13,Went back
8977,149.62,1310.0,750.0,385.21,-329.76,507.08,Exited,False,False,,auto,R13,Went back
8987,149.78,1317.0,742.0,392.68,-321.22,507.33,Exited,False,False,,auto,R13,Went back
8997,149.95,1321.0,735.0,396.95,-313.75,505.97,Exited,False,False,,auto,R13,Went back
9007,150.12,1329.0,728.0,405.48,-306.28,508.16,Exited,False,False,,auto,R13,Went back
9017,150.28,1336.0,721.0,412.96,-298.81,509.73,Exited,False,False,,auto,R13,Went back
9027,150.45,1347.0,714.0,424.7,-291.34,515.02,Exited,False,False,,auto,R13,Went back
9037,150.62,1355.0,707.0,433.23,-283.87,517.95,Exited,False,False,,auto,R13,Went back
9047,150.78,1361.0,700.0,439.64,-276.4,519.3,Exited,False,False,,auto,R13,Went back
9057,150.95,1368.0,689.0,447.11,-264.66,519.57,Exited,False,False,,auto,R13,Went back
9067,151.12,1372.0,680.0,451.38,-255.05,518.45,Exited,False,False,,auto,R13,Went back
9077,151.28,1376.0,670.0,455.65,-244.38,517.04,Exited,False,False,,auto,R13,Went back
9087,151.45,1379.0,660.0,458.85,-233.7,514.94,Exited,False,False,,auto,R13,Went back
9097,151.62,1384.0,648.0,464.19,-220.9,514.07,Exited,False,False,,auto,R13,Went back
9107,151.78,1390.0,639.0,470.59,-211.29,515.85,Exited,False,False,,auto,R13,Went back
9117,151.95,1395.0,629.0,475.93,-200.62,516.48,Exited,False,False,,auto,R13,Went back
9127,152.12,1395.0,619.0,475.93,-189.94,512.43,Exited,False,False,,auto,R13,Went back
9137,152.28,1397.0,608.0,478.06,-178.2,510.2,Exited,False,False,,auto,R13,Went back
9147,152.45,1365.33,541.87,444.26,-107.62,457.11,Exited,False,False,,exit,R13,Went back
9157,152.62,1404.0,603.0,485.53,-172.87,515.39,Exited,False,False,,auto,R13,Went back
9167,152.78,1403.0,602.0,484.46,-171.8,514.02,Exited,False,False,,auto,R13,Went back
9177,152.95,1402.0,602.0,483.4,-171.8,513.02,Exited,False,False,,auto,R13,Went back
9187,153.12,1403.0,602.0,484.46,-171.8,514.02,Exited,False,False,,auto,R13,Went back
9197,153.28,1401.0,603.0,482.33,-172.87,512.37,Exited,False,False,,auto,R13,Went back
9207,153.45,1399.0,603.0,480.2,-172.87,510.36,Exited,False,False,,auto,R13,Went back
9217,153.62,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9227,153.78,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9237,153.95,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9247,154.12,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9257,154.28,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9267,154.45,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9277,154.62,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9287,154.78,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9297,154.95,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9307,155.12,1400.0,604.0,481.26,-173.94,511.73,Exited,False,False,,auto,R13,Went back
9317,155.28,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9327,155.45,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9337,155.62,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9347,155.78,1399.0,603.0,480.2,-172.87,510.36,Exited,False,False,,auto,R13,Went back
9357,155.95,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9367,156.12,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9377,156.28,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9387,156.45,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9397,156.62,1401.0,603.0,482.33,-172.87,512.37,Exited,False,False,,auto,R13,Went back
9407,156.78,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9417,156.95,1402.0,602.0,483.4,-171.8,513.02,Exited,False,False,,auto,R13,Went back
9427,157.12,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9437,157.28,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9447,157.45,1399.0,602.0,480.2,-171.8,510.0,Exited,False,False,,auto,R13,Went back
9457,157.62,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9467,157.78,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9477,157.95,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9487,158.12,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9497,158.28,1400.0,603.0,481.26,-172.87,511.37,Exited,False,False,,auto,R13,Went back
9507,158.45,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9517,158.62,1401.0,602.0,482.33,-171.8,512.01,Exited,False,False,,auto,R13,Went back
9527,158.78,1400.0,602.0,481.26,-171.8,511.01,Exited,False,False,,auto,R13,Went back
9537,158.95,1365.33,544.0,444.26,-109.9,457.65,Exited,False,False,,analysis_end,R13,Went back
